role,ident,smiles
decoy,C36737159,c1cscc1C(=O)Nc2cc3c(cc2N)OCO3
decoy,C11616418,CC1=C(N2[C@H]([C@@H](C2=O)NC(=O)/C(=N\OC)/c3csc(n3)N)SC1)C(=O)OCOC(=O)C(C)(C)C
decoy,C63270971,c1ccc2=[NH+]CC(=c2c1)CCNC(=O)CCCNC(=O)N3CC[C@@H]4[C@H](C3)N=C5[C@@H]4C=C(C=C5)Cl
decoy,C22119420,C[C@]1(C(=O)N(C(=O)N1)CC(=O)NC2(CCCCC2)C#N)c3ccc(cc3)C(C)(C)C
decoy,C36495520,C[C@H]1[C@@H](C[C@@H]2C[C@H]1C2(C)C)C(=O)N(Cc3ccco3)[C@H](c4ccc(c(c4)OC)O)C(=O)NC(C)(C)C
decoy,C63927586,c1ccc(cc1)c2cc(no2)CS(=O)(=O)c3ccc(cc3)O
decoy,C36205514,CCOC[C@@H](C[NH+](Cc1[nH]c(=O)c2c(csc2n1)c3ccccc3)C4CCCCC4)O
decoy,C08696032,Cc1c(c2ccccc2[nH]1)[C@H]3[C@H](C3(C)C)CC(=O)N(Cc4cccnc4)C5(CCCC5)C(=O)NC67CC8CC(C6)CC(C8)C7
decoy,C14067786,c1ccc(cc1)C[C@H](C(=O)Nc2cccc(c2)S(=O)(=O)/N=C\3/CCCN3)NC(=O)c4ccccc4
decoy,C42729748,CC[NH2+][C@H](c1ccc(cc1Br)F)c2c(ccs2)C
decoy,C14532763,CC(C)(C)NS(=O)(=O)c1cc(cc(c1)NCc2ccsc2)C(=O)NC[C@H]3CCC[NH+](C3)C
decoy,C12513092,CN(C)c1c(cc2cc3c(cc2[nH+]1)OCO3)CN(C[C@@H]4CCCO4)C(=O)C5(CC5)c6ccc(cc6)Cl
decoy,C52869418,CN([C@H]1CCCc2c1cccc2)C(=O)C[NH+](CC=C)CC=C
decoy,C37313576,CCc1ccc(cc1[N+](=O)[O-])N[C@@H](C)c2c(ccs2)Br
decoy,C35934671,CN1C2=C([C@H](NC1=O)c3ccccc3Cl)C(=O)N(C2)CC(=O)NCc4ccccc4c5ccccc5
decoy,C49242483,CC[C@@H](C)NC(=O)CCNC(=O)NCc1cc(cs1)Br
decoy,C64120629,c1ccc(cc1)CCNC(=O)N2CCC[C@@H](C2)CNC(=O)[C@@H]3C=c4ccccc4=[NH+]3
decoy,C04171697,Cc1c(c2ccccc2[nH]1)CC/N=C/C3=C(C[C@@H](CC3=O)c4ccc(cc4)OC)[O-]
decoy,C22878811,c1ccc2c(c1)C3C[C@@H](C2c4c3cccc4)CNC(=O)CCc5nc(no5)c6cccs6
decoy,C11393240,C=CCNc1nnc(s1)SCC(=O)N2[C@@H](CC(=N2)c3cccs3)c4cccs4
decoy,C34747576,Cc1ccc(cc1)NC(=O)C[NH+]2CCN(CC2)c3nc4c(c5c(s4)CCCC5)c(=O)n3Cc6ccccc6
decoy,C09128192,CC(C)CN([C@@H]1CCS(=O)(=O)C1)C(=O)COC(=O)c2c3ccccc3c(=O)n(n2)c4ccccc4
decoy,C63708521,c1ccc2=[NH+]CC(=c2c1)CCC(=O)NN3[C@@H](Nc4ccccc4C3=O)SCC(=O)c5ccc(cc5)Cl
decoy,C12833252,Cc1cc(c2cc(c(=O)[nH]c2c1)C[NH+](Cc3ccc4c(c3)OCO4)Cc5nnnn5C6CCCCC6)C
decoy,C39835040,Cc1ccc(cc1)Nc2[n+](c(cs2)c3ccc(cc3)S(=O)(=O)N4CCCCC4)CCc5ccccc5
decoy,C39549837,Cc1ccc(cc1)c2cc(n(n2)c3ccccc3)NC(=O)COC(=O)c4ccccc4NCc5ccco5
decoy,C08635407,CC(=O)Nc1ccc(cc1)S(=O)(=O)NC[C@H]2C[C@@H]3CC[NH+]2C[C@@H]3c4cc(nn4C)c5ccco5
decoy,C05954262,CC\1=CC[C@H](C/C1=N\NC(=O)CCC(=O)N/N=C/2\C[C@@H](CC=C2C)C(=C)C)C(=C)C
decoy,C04150007,C[C@@H]1c2c(sc(n2)NS(=O)(=O)c3ccc(cc3)Cl)C[C@]4([C@H]1[C@H]([C@H](CC4)[C@H](C)C(=O)N(C)CC#C)O)C
decoy,C54050458,c1c(cc(c(c1N)Cl)Cl)C(=O)OCCC(=O)NC2CC2
decoy,C03460389,C[C@@H](c1ccc(cc1Cl)Cl)NC(=O)CN2C(=O)[C@](NC2=O)(C)c3ccccc3
decoy,C48872241,Cn1ccnc1CSc2nnc(n2N)c3cccs3
decoy,C38670521,CN1CCCc2c1ccc(c2)[C@H](CNC(=O)C3c4ccccc4Oc5c3cccc5)[NH+]6CCCC6
decoy,C11867433,Cc1c(oc2c1cc3c(c(c(=O)oc3c2C)CC(=O)NCc4cccc(c4)Cl)C)C
decoy,C44900413,Cc1[nH+]ccn1c2ccccc2CNC(=O)[C@@H]3CCCN(C3)S(=O)(=O)Cc4ccc(cc4Cl)Cl
decoy,C47029705,c1cc(ccc1C2(CCCC2)CNC(=O)NNC(=S)NC3CCCC3)F
decoy,C19233360,Cc1c[nH]/c(=N\S(=O)(=O)c2ccc(nc2)NN)/s1
decoy,C36569685,COc1ccc(c(c1)F)[C@H]2c3c([nH]c[nH+]3)CCN2C(=O)N[C@H](CCSC)C(=O)OC
decoy,C05413147,c1ccc2c(c1)c(c[nH]2)C[NH2+][C@H]3CO[C@H]4[C@@H]3OC[C@@H]4n5cc(nn5)CC6CCCCC6
decoy,C60371525,CC1CC[NH+](CC1)[C@@H](CNC(=O)CCNC(=O)c2c3ccccc3[nH]n2)C(C)C
decoy,C38705797,CCCOc1ccc(cc1OCC)[C@@H]2c3c(n[nH]c3C(=O)N2CCOC)c4c(cc(cc4O)C)C
decoy,C40291403,Cc1ccccc1Oc2c(c(c(nn2)C)C)C(=S)N
decoy,C08869638,c1cc2c(cc1Cl)c(=O)cc(o2)C(=O)Nc3c(c4c(s3)CCCC4)C(=O)NC[C@H]5CCCO5
decoy,C02196920,c1cc(ccc1NC(=O)NC(=O)N(c2ccc(cc2)Cl)C(=O)NC3=[NH+][C@@H]4CCCC[C@@H]4N3)Cl
decoy,C43527967,Cc1nc(cc(n1)[C@H]2C[NH+]3CC[C@@H]2C[C@@H]3CNC(=O)NC(C)C)c4cccs4
decoy,C44783236,CCCNC(=O)C1(CCCCC1)/C(=N/O)/N
decoy,C23158086,Cc1nc2n(n1)c(c(s2)[C@H](c3ccco3)[NH+]4C[C@@H](C[C@H](C4)C)C)[O-]
decoy,C49481296,c1ccc(cc1)c2nc(on2)C3CN(C3)C(=O)c4ccc(cc4)Cl
decoy,C13778983,CC(C)(C)c1ccc(cc1)c2nc(no2)c3cc4ccccc4[nH]c3=O
decoy,C46817376,Cc1ccc(c(c1)Cl)NC(=O)[C@@H](C)Nc2cccc(c2)N3CCOC3=O
decoy,C05363479,C[C@H]1CCCC[C@H]1NC(=O)COC(=O)c2ccc(c(c2)[N+](=O)[O-])NC
decoy,C49545111,CC(C)c1cc(n(n1)C)c2nn3c(nnc3s2)Cc4ccc(cc4)F
decoy,C09691845,Cc1c(cco1)c2nnc(n2C)SCC(=O)Nc3ccccc3C(=O)NC4CCCC4
decoy,C39467501,CCOC1=C[C@@H]2C[C@@H]3CO[P@@](=O)(N[NH+]3C[C@@H]2C=C1F)c4ccccc4O
decoy,C43043385,C[C@@H]1CCC[C@@H]([C@@H]1C)NC(=O)NNC(=O)c2ccc3ccccc3n2
decoy,C54080705,Cc1cccc2c1oc(c2C)C(=O)N(C)Cc3ccccc3O
decoy,C40441766,c1ccc(cc1)c2c(c3ccccc3[nH]2)/C=N/N=C/4\NC(=O)[C@H](S4)CC(=O)c5ccc(cc5)Cl
decoy,C23635237,C[C@H](c1[nH]c(=O)c2ccccc2n1)Sc3nc4ccccc4c(=O)n3CC[NH+](C(C)C)C(C)C
decoy,C48814656,CCc1ccc(cc1)c2nc(on2)c3ccc(cc3Cl)N
decoy,C21864297,CC(C)CCN1C(=O)c2ccc(n2C[C@]1(C)C(=O)NC3CCCCCC3)c4ccco4
decoy,C07390281,Cc1c(cccc1[N+](=O)[O-])NC(=S)NC(=O)c2ccccc2OCC(C)C
decoy,C39640567,C[C@@H]1CCCC[C@@H]1NC(=O)NC(=O)COC(=O)CNC(=O)C23CC4CC(C2)CC(C4)C3
decoy,C05883257,c1ccc2c(c1)/c(=N\S(=O)(=O)c3ccc(cc3F)F)/c4c([nH]2)CCCC4
decoy,C39844250,Cc1ccc(cc1)c2nc(c(o2)NC3CCCCC3)S(=O)(=O)c4ccccc4
decoy,C17070731,CSc1nc2n(n1)[C@H](C=C(N2)c3ccccc3O)c4ccccc4
decoy,C00917765,CCc1nnc(s1)NC(=O)CSc2nnc(n2c3ccc(cc3)OC)c4ccc(cc4)Br
decoy,C32899383,c1ccc(cc1)/C=C/c2[nH]c(=S)n(n2)C[NH+]3CCN(CC3)c4ccccc4O
decoy,C34750152,CCCC[NH+]1CCN(CC1)c2c3c4c(sc3nc(n2)SCC(=O)N)COC(C4)(C)C
decoy,C35929762,Cn1c(c2c(nc(nc2n1)N3CCCC3)c4ccccc4Cl)N
decoy,C40322221,c1ccc(c(c1)[C@H](CNC(=O)c2ccc(o2)S(=O)(=O)c3ccc(cc3)Cl)[NH+]4CCCCCC4)Cl
decoy,C00715184,CC1=C([C@H](NC(=O)N1)c2ccc(c(c2)Cl)Cl)C(=O)OC3CCCCC3
decoy,C03600898,c1ccc2c(c1)CCC[C@@]23C(=O)N(C(=O)N3)CC(=O)NCc4ccc(cc4Cl)Cl
decoy,C64520859,C[C@H]1C(=C(NO1)C)S(=O)(=O)N2CCC(CC2)[C@H](C)C(=O)NCCC3=c4cc(ccc4=[NH+]C3)OC
decoy,C39352738,C=CCn1c2c(c(n1)C(=O)N3CCSCC3)C[C@H](CC2)[NH2+]CC4(CCCCC4)[NH+]5CCCCC5
decoy,C06797561,C[C@H]1CCC[C@H]([C@@H]1C)NC(=O)CCCn2c3c(cccn3)n4cccc4c2=O
decoy,C40010923,Cc1cccc2=C[C@H](C(=O)[NH+]=c12)[C@@H]3c4cc(c(cc4CCN3C(=S)NC)OC)OC
decoy,C64613190,Cc1ccccc1C2=NO[C@@H](N2)[C@@H]3C=C(N=N3)c4ccc(cc4)Cl
decoy,C56268652,CC1CCC(CC1)CNC(=O)c2cc3c([nH]c2=O)CCCC3=O
decoy,C24831406,c1ccc2c(c1)CCC[C@]23C(=O)N(C(=O)N3)CC(=O)Nc4nc(cs4)C56CC7CC(C5)CC(C7)C6
decoy,C17113592,CC(C)Sc1[nH]c(=O)c2c(n1)NC3=C([C@@H]2c4ccc(c(c4)OC)OC)C(=O)CC(C3)(C)C
decoy,C02697479,Cc1ccccc1NC(=O)C2=C(N=c3n(c(=O)/c(=C/c4cccc(c4O)OC)/s3)[C@H]2c5cccs5)C
decoy,C19912438,c1ccc(cc1)c2c(c(=O)nc([nH]2)N)CCCCC(=O)[O-]
decoy,C64450344,CC1=C2[C@H](CC(=O)N[C@H]2N(N1)C3[NH+]=c4ccccc4=[NH+]3)c5cc(ccc5OC)Br
decoy,C39637285,C[C@@H]1CCC[C@@H]([C@@H]1C)NC(=O)[C@@H]2CN(CC23CC[NH2+]CC3)C(=O)C4(CCCCC4)C
decoy,C32572035,C[C@H](C(=O)NC(=O)NC12CC3CC(C1)CC(C3)C2)Sc4ccc5c(c4)OCCCO5
decoy,C22917942,C#CC1(CCCCC1)OC[C@H](CN2CC[NH+](CC2)CCN3C(=O)c4cccc5c4c(ccc5)C3=O)O
decoy,C09272327,CC1(Cc2c(c([nH+]c3c2c(c(s3)C(=O)Nc4ccccc4[N+](=O)[O-])N)N5CCOCC5)CO1)C
decoy,C10211746,Cc1cc(c(c(c1)C)S(=O)(=O)Nc2ccccc2C(=O)OCC(=O)NC(=O)NCc3ccco3)C
decoy,C03447642,CC(=CC(=O)Nc1c(c(cs1)c2ccccc2)C(=O)OCC(=O)C(=C3Nc4ccccc4N3)C#N)C
decoy,C64087678,CCCC[C@@H](C(=O)N1CCC(=CC1)C2=c3c(cccc3=[NH+]C2)C)NC4=NS(=O)(=O)c5c4cccc5
decoy,C09429123,CCCCN1C(=O)[C@@H]2[C@@H]([NH2+][C@]3([C@@H]2C1=O)c4cc(ccc4NC3=O)Cl)Cc5ccc(cc5)O
decoy,C36760263,Cc1ccccc1[C@H](C)NC(=O)Cc2csc(n2)Cc3cccc(c3)Cl
decoy,C35702463,Cc1ccc2c(c1)c3c(n2Cc4ccccc4F)nc(nn3)S[C@H](C)C(=O)NCC[NH+]5CCCCC5
decoy,C40823526,Cc1c\2c(oc1C(=O)Nc3ccccc3Br)CCC/C2=N\NC(=O)c4ccoc4C
decoy,C35917922,Cc1ccc(cc1)[C@@H]2CN(C[C@@H]2CN(CCOC)C(=O)C)Cc3c(ccs3)C
decoy,C02250174,Cc1ccc(cc1)[C@H]2C3=C(c4ccccc4O2)N=C5N=CNN5[C@@H]3c6ccc(cc6)OC
decoy,C04814180,c1ccc(c(c1)[C@@H]2C3=C(C[C@@H](CC3=O)c4cccc(c4)Cl)Nc5n2ncn5)F
decoy,C39763835,C[C@H](c1nnc(n1CC(C)C)S[C@@H](C)C(=O)NC2CCCCC2)NC(=O)c3ccc(cc3)Cl
decoy,C35938503,Cc1ccccc1[C@H]2c3ccsc3CC[NH+]2CC(=O)N4CCN([C@@H](C4)C)C(=O)c5cccc6c5cccc6
decoy,C63383624,CCCNC(=O)[C@H](CC(C)C)NC(=O)[C@@H]1CC2=c3ccccc3=[NH+][C@H]2[C@H]4N1C(=O)c5c4cccc5
decoy,C58971285,Cc1ccc(cc1)n2c(c(cn2)C(=O)NCCCC[NH+]3C[C@@H](C[C@H](C3)C)C)C(F)(F)F
decoy,C16025803,CC(C)C[C@@H](C(=O)NCc1cccc(c1)OC)NC(=O)[C@H]2C(S[C@@H]3N2C(=O)c4c3cccc4)(C)C
decoy,C09302085,C[NH+]1CCc2c(sc3c2C(=N[C@@H](N3)c4cccc(c4)OC(=O)c5cccs5)O)C1
decoy,C39726892,CCN1[C@H](NN=C1S[C@H](c2ccccc2)C(=O)C3=c4ccccc4=[NH+]C3)CCC(=O)N
decoy,C66120578,c1cc(c(c(c1)F)CCNC(=O)N2CCC[C@H](C2)CCC(=O)N)F
decoy,C08868956,Cc1cc(c2c(c1)sc(n2)N(CC[NH+](C)C)C(=O)[C@@H]3CCCN3S(=O)(=O)c4ccc(cc4)F)C
decoy,C46661245,Cc1ccc2c(c1)sc(n2)NC(=O)[C@@H]3CC(=NO3)c4cccc(c4)F
decoy,C36517637,CCCCCCN([C@@H](c1ccc(cc1)[N+](=O)[O-])C(=O)NC(C)(C)C)C(=O)C(c2ccccc2)c3ccccc3
decoy,C12623347,C[C@H](C(=O)Nc1ccc(cc1)NC(=O)C)OC(=O)c2c3ccccc3nc\4c2CCC/C4=C\c5ccco5
decoy,C43375029,CC(C)Cc1nnc(s1)NC(=O)N2CCc3ccccc3C2
decoy,C09416493,c1ccc(cc1)c2c(c3ccccc3[nH]2)SCCNC(=O)C45CC6CC(C4)CC(C6)C5
decoy,C28792950,CCn1c(nnc1SCC(=O)NNC(=O)c2cc(on2)c3ccccc3)c4cccs4
decoy,C40152315,CC(C)(C)[C@H](c1cccs1)NC(=O)Nc2ccccc2N3CCC(CC3)O
decoy,C02334744,CCCCN(CCCC)C(=O)c1c(c2c3c(c([nH+]c2s1)N4CCOCC4)COC(C3)(C)C)N
decoy,C43526568,C[NH+](CC=C)C[C@H]1C[NH+]2CC[C@@H]1C[C@@H]2CNC(=S)Nc3cc(cc(c3)OC)OC
decoy,C34974932,C[C@@H]1CN(CCN1C(=O)C2CCCCC2)C(=O)[C@@H](C(C)C)NC(=O)Nc3ccc(cc3)Cl
decoy,C35564488,c1ccc(c(c1)N2CC[NH+](CC2)Cc3cc(=O)[nH]c(n3)N4CCN(CC4)C(=O)CCC5CCCC5)F
decoy,C02130248,CCc1ccc(cc1)[C@@H]2CN3C(=O)CNC(=O)[C@]3(c4c2c5ccccc5[nH]4)C
decoy,C13131429,CCOc1ccccc1[C@@H]2C[C@H](Nc3n2nc(n3)N)c4ccc(cc4)Cl
decoy,C33428823,COc1ccc(cc1)c2cs/c(=N\N=C/c3ccc(cc3O)O)/[nH]2
decoy,C06184257,Cc1c(c(c(s1)NC(=O)[C@@H]2CCCC[C@@H]2C(=O)[O-])C#N)c3ccccc3
decoy,C39710793,Cc1cccc2=C[C@H](C(=O)[NH+]=c12)[C@H](c3nnnn3CCOC)N4CC[NH+](CC4)[C@@H]5Nc6ccccc6S5
decoy,C39280316,c1ccc(cc1)C2=NN=C[C@H]2/C=N/NC(=O)CS[C@@H]3N[NH2+]NN3c4ccc(cc4)Cl
decoy,C64002574,c1ccc(cc1)[C@H](C(=O)C2=c3ccccc3=[NH+]C2)OC(=O)CCNC(=O)CCC(=O)c4ccccc4
decoy,C42435347,CC[NH+](CC)CCN(CC(C)C)S(=O)(=O)c1ccc(s1)Br
decoy,C35745914,CC(C)COC[C@@H](C[NH+](Cc1[nH]c(=O)c2c(csc2n1)c3ccc(c(c3)OC)OC)C(C)C)O
decoy,C38083612,CN1c2ccccc2[C@@H](CC1=O)[NH2+]C[C@H]3CCS(=O)(=O)C3
decoy,C38806056,CC1(Cc2c(c(sc2C([NH2+]1)(C)C)NC(=O)c3ccc4c(c3)OCCO4)C(=O)OC)C
decoy,C40035948,CCC[C@]1(Cc2ccccc2-c3c1c(=O)n(c(n3)N/N=C/c4ccc(cc4)C(C)C)c5ccc(cc5)OCC)C
decoy,C04593911,Cc1cccc(c1n2c(nnn2)C3(CCCC3)[NH2+]CCc4c([nH]c5c4cccc5)C)C
decoy,C39064994,C1C[C@@H]2C[C@H]1C[C@@H]2C(=O)NO
decoy,C66633282,CCCNC(=O)NNC(=O)[C@H]1C[C@H]2CCCC[C@@H]2N1C(=O)c3ccccc3
decoy,C05993461,Cc1ccc(cc1C)n2c(=O)c3ccccc3nc2S[C@H]4CCCCC4=O
decoy,C08903373,CC[NH+](CC)CCN1[C@@H](/C(=C(/c2c(nc3n2cccc3)C)\O)/C(=O)C1=O)c4ccc(cc4)Cl
decoy,C64352978,CC(=O)N[C@H](CC1=c2ccccc2=[NH+]C1)C(=O)NCCc3cc4c(c(c3)Cl)OCCO4
decoy,C09226289,CC(=O)Nc1ccc(cc1)c2nnc(o2)SCC(=O)Nc3c(c4c(s3)CCCC4)C#N
decoy,C39973384,CC(C)(C)[C@@H]1CCCC[C@@H]1NS(=O)(=O)c2cccc3c2nsn3
decoy,C20076438,CCN(CC)C(=O)[C@H]1CCCCN1S(=O)(=O)c2cc(ccc2N/N=C/c3ccc(cc3)N(C)C)[N+](=O)[O-]
decoy,C25406730,CC[C@@H](C)[C@@H](C(=O)Nc1cccc(c1)S(=O)(=O)/N=C/2\CCCCCN2)NC(=O)N
decoy,C48547577,c1cc(ccc1c2csc(n2)[C@H](C#N)C(=O)C(=O)Nc3ccc(cc3[N+](=O)[O-])C(F)(F)F)[N+](=O)[O-]
decoy,C41001607,CCC(CC)C(=O)Nc1nc(c(s1)c2nc(no2)c3ccc(cc3)C)C
decoy,C38672870,C[NH+]1CCN(CC1)[C@H](CNC(=O)c2cc(=O)c3ccccc3o2)c4ccc5c(c4)CCCN5C
decoy,C00984994,Cc1cc-2c(cc1C)NC(c3c2c(=S)n(s3)c4ccccc4OC)(C)C
decoy,C36684813,CCc1ccc(cc1)[C@@H](CNC(=O)CN2C(=O)C3(CCC(CC3)C)NC2=O)[NH+](C)C
decoy,C00711768,CC(C)N1[C@@H](C(SC1=S)(C)C)N(C(=O)Nc2ccc(cc2Cl)Cl)O
decoy,C33270594,CCc1c(c(no1)C)[C@H]2CCCN2C(=O)NC3CCCCC3
decoy,C19431922,c1cc(c(cc1F)c2cc([nH]n2)N)Br
decoy,C32979157,C[C@H]1C[C@H]1C(=O)Nc2cccc(c2)C(=O)NCCN3C(=O)/C(=C/c4ccc(cc4)Cl)/SC3=O
decoy,C42016450,Cc1cccc(c1C)n2c(nnn2)c3ccc(cc3N)N
decoy,C01045331,CCC(=O)N1C(=O)C(NC1=O)(c2ccccc2)c3ccccc3
decoy,C35428893,C[C@@H]1CCCCN1S(=O)(=O)c2ccc3c(c2)CCC(=O)N3CC(=O)NCc4ccc5c(c4)OCO5
decoy,C13064689,CC[C@@H](c1nnnn1C2CCCCC2)[NH+](CCCO)Cc3cc4cc(c(cc4[nH]c3=O)C)C
decoy,C35442675,CC1=C[C@H]([C@@H](C[C@H]1Cc2nnc(o2)c3ccc(cc3)N(C)C)C(C)C)C[NH+]4CCN(CC4)CCO
decoy,C16780426,CC[NH+](CC)Cc1ccc(cc1)CNC(=O)[C@H](C)NS(=O)(=O)c2ccc(cc2)Br
decoy,C14457691,Cc1ccc(c2c1N[C@@H]([C@@H]3[C@@H]2C=CC3)c4c(cc(cc4C)C)C)[N+](=O)[O-]
decoy,C40019228,CCCC[NH+](CCCC)CCCN1[C@H](C(=C(C1=O)[O-])C(=O)c2ccc(cc2)Br)c3ccc(o3)C
decoy,C41350506,Cc1cc2c(c(c1Cl)C)c(cc(=O)o2)CNC(=O)[C@H](C)Oc3c(c(c(c(c3F)F)F)F)F
decoy,C08880817,CC[C@H](c1nnc(n1Cc2ccccc2)SCc3ccc(cc3)n4cccn4)[NH+](C)C
decoy,C21030713,c1ccc2c(c1)CCN2C(=O)CN(Cc3ccco3)S(=O)(=O)c4ccccc4F
decoy,C66328540,C[C@@H](CC(=O)Nc1nnc(s1)c2ccccn2)NC(=O)C3CCCCC3
decoy,C13976378,CC(C)(C)c1ccc(cc1)OCC(=O)NC(=S)NNC(=O)c2ccc(cc2Cl)Cl
decoy,C01834218,C=C(c1ccccc1)NOCc2nc3ccccc3c(=O)n2/N=C/c4c[nH]nc4c5ccc(cc5)Br
decoy,C36024894,CCc1nc(c2c(nn(c2n1)c3ccc(cc3)C)C)NC4CCC(CC4)NC(=O)C5CCCC5
decoy,C63613218,Cc1ccc2=[NH+]CC(=c2c1)CCNC(=O)c3ccc4c(c3)NC(=O)/C(=C/c5ccccc5OC)/O4
decoy,C25790247,C[C@H](C(=O)N1CC(=O)Nc2c1ccc(c2)C(F)(F)F)OC(=O)c3ccc4cn[nH]c4c3
decoy,C08770134,c1ccc2c(c1)c(c[nH]2)CC[NH2+]C[C@H](Cn3cc(c4c3cccc4)/C=C/C(=O)c5ccc(cc5)Br)O
decoy,C39674468,CCCC[C@@H](C)C(=O)N1C[C@@H](C2(C1)CC[NH2+]CC2)C(=O)N[C@@H](C)C3=C(N=N[C@@H]3C)C
decoy,C12887088,COCCN1C(=O)[C@@H]2[C@H]([NH2+][C@@]3([C@@H]2C1=O)c4cc(ccc4NC3=O)Cl)Cc5c[nH]c6c5cccc6
decoy,C33250913,CC[C@@H](C)NC(=O)[C@H]1CCCN(C1)S(=O)(=O)c2c(noc2/C=C/c3c(cc(cc3C)C)C)C
decoy,C39312546,c1cc(ccc1C2=C3C(=NC(=NC3=O)NC4CCCCC4)SC2)Cl
decoy,C38965893,c1ccc(cc1)c2ccc(cc2)/C=N/N3[C@H](NN[C@@H]3S)[C@@H]4C=C(N=N4)c5ccccc5
decoy,C08603862,Cc1ccc(cc1C)n2c(=O)c3c(c4ccccc4s3)n(c2=O)CC(=O)NC5CCCC5
decoy,C09469245,Cc1ccc(cc1)NC(=O)[C@H](c2ccccc2)Sc3nnc(n3c4ccc(cc4)F)[C@@H](C)[NH+](C)C
decoy,C63303124,COC(=O)[C@H](CC1=c2ccccc2=[NH+]C1)NC(=O)[C@@H]3CC(=O)N(C3)c4ccc(cc4)Cl
decoy,C63698413,c1ccc(cc1)S(=O)(=O)N2CCC[C@H]2CNC(=O)C(=O)NCCC3=c4ccccc4=[NH+]C3
decoy,C09908196,Cc1ccc(c(c1)C)NC(=O)C2=C(Nc3ncnn3[C@@H]2c4ccc(cc4)OCc5ccccc5C)C
decoy,C17077157,Cc1ccc(cc1)[C@H]2C[C@H]2C(=O)NNC(=O)Nc3ccccc3C(F)(F)F
decoy,C36142660,CCc1cc2c(c(c1)N)O[C@H](CC2=O)c3ccc(cc3)C(C)C
decoy,C39628306,CCC[C@@H](C)C(=O)N1C[C@H](C2(C1)CC[NH2+]CC2)C(=O)NCCC[NH+]3CCCC[C@@H]3C
decoy,C60751483,Cc1ccc(c(c1)C)OC(=O)CN2CCCC2=O
decoy,C03227093,COc1ccccc1/C=N/n2cnnc2S[C@H]3c4cccc5c4c(ccc5)[C@@H]3NS(=O)(=O)c6ccc(cc6)Cl
decoy,C06196840,CCOc1ccc2c(c1)cc(c(=O)[nH]2)[C@@H](c3nnnn3C[C@H]4CCCO4)[NH+]5CCC(=CC5)c6ccc(cc6)F
decoy,C04036139,COc1cc(cc(c1OC)OC)[C@H]2CC3=C([C@H](Nc4ccccc4N3)c5cccc(c5)F)C(=O)C2
decoy,C09777225,CCCCN1[C@H]([C@@]23C=C[C@@H](O2)[C@@H]([C@@H]3C1=O)C(=O)Nc4ccc(cc4)OC)C(=O)N[C@@H]5CCC[C@@H]([C@@H]5C)C
decoy,C43527841,CCC(CC)c1cc(nc(n1)c2ccncc2)[C@H]3C[NH+]4CC[C@@H]3C[C@@H]4CNC(=O)C(C)(C)C
decoy,C22137874,Cc1c(c([nH]c1C(=O)CSc2nc3ccccc3c(=O)n2CC[NH+](C(C)C)C(C)C)C)C(=O)OC
decoy,C39654560,CCc1ccc(cc1)CCNC(=O)[C@@H]2CN(CC23CC[NH2+]CC3)C(=O)COc4cccc5c4oc(=O)cc5C
decoy,C55769689,Cc1cc(ccc1NC(=O)c2c(noc2C)C)OC(C)C
decoy,C12333467,CCC(CC)C(=O)N(Cc1ccc(cc1)OC)Cc2cc3ccc(cc3[nH+]c2N4CCC(CC4)O)F
decoy,C12979208,c1ccc(cc1)c2nc(co2)Cn3c(=O)c4ccccc4cn3
decoy,C08735996,CCC(CC)C(=O)Nc1c(nc2cccc(n2c1=O)C)C
decoy,C54771195,C[C@@H](c1ccc2c(c1)[nH]c(=O)[nH]2)NCc3cncs3
decoy,C09561020,CCOc1ccccc1NC(=O)[C@@H]2c3ccccc3C(=O)N([C@H]2c4cn(c5c4cccc5)C)CCOC
decoy,C31897609,CC[NH+](CC)Cc1nc2c(c(c(s2)C)C)c(=O)n1Cc3ccc(cc3)F
decoy,C43263113,CC[C@H]([C@@H](c1ccc(s1)Br)N2CCc3c(ccs3)[C@@H]2C)[NH3+]
decoy,C49201328,c1ccc(cc1)[C@@H]2CC(=NN2c3ccccc3)/C(=C(/C#N)\C(=O)c4ccco4)/[O-]
decoy,C63127535,CC(C)[C@H]1C(=CNN1c2cccc(c2)Cl)C(=O)NNC(=O)C3=c4ccccc4=[NH+]C3
decoy,C63117885,C[C@H](C(=O)N1CC(=O)Nc2c1cccc2)OC(=O)[C@H](CC3=c4ccccc4=[NH+]C3)NC(=O)C
decoy,C03285874,Cc1c2cc(sc2n(n1)c3ccc(cc3)Cl)C(=O)Nc4nc(cs4)c5cc(ccc5OC)OC
decoy,C02340399,Cc1ccc2c(c1)C([C@@]3(N2CC(=O)N3)/C=C/c4ccc(cc4)Cl)(C)C
decoy,C60183666,CCOc1cccc(c1)[C@H](C)NC(=O)CN2C(=O)[C@]3(C[C@@H](CC(C3)(C)C)C)NC2=O
decoy,C27145594,CCCn1c(=O)c2ccccc2c(n1)C(=O)NC[C@@H](c3ccc(cc3)CC)[NH+](C)C
decoy,C37034019,c1c2c(cc(c1NC(=O)[C@@H]3CCC[NH2+]3)Br)[nH]c(=O)[nH]2
decoy,C01791041,C[C@H](C(=O)Nc1ccccc1)Sc2nnc3n2c4c(c5c(s4)CO[C@H](C5)C(C)C)c(=O)n3Cc6ccccc6
