name,molecule_chembl_id,smiles,max_phase,best_pchembl,best_standard_nM,activity_types,source,zinc_id
,,CC[C@H](O)CC(=O)NC[C@H]1CCN(C(=O)c2nc(C)c(C)[nH]2)C1,,,,,,ZINCnd000005KeMl
,,C#Cc1ccc(C(=O)N(C)C(C)(C)c2nn[nH]n2)cc1Cl,,,,,,ZINClo00000JSieF
,,CSC[C@@H](C)C(=O)N1C[C@@H](C)N(C(=O)[C@H]2CCNC(=O)C2)C[C@@H]1C,,,,,,ZINCof00000HTZvs
,,CC(C)[C@H](C)C(=O)NCC[C@@H](C)N(C)C(=O)[C@H]1CC12CCC2,,,,,,ZINCmy000003G6zr
,,CC(C)=CC(=O)N[C@H](C)CC1CN(C(=O)c2nccn2C)C1,,,,,,ZINCmj000004ZGSo
,,CN1CCN(CC(=O)N2C[C@H]3C[C@H](NC(=O)C45CC4C5)C[C@H]3C2)CC1,,,,,,ZINCp5000002whq3
,,C#C[C@@H](NC(=O)NNC(=O)c1ccc(F)cc1)C1CCC(F)(F)CC1,,,,,,ZINCpv00000ws1Dl
,,COCC[C@@H](OC)C(=O)NC[C@@H](NC(=O)/C=C\C(N)=O)C1CCC1,,,,,,ZINCo500000EJT0j
,,CC[C@H](CN(C)C(=O)Cc1ccc2ccncc2c1)NC(=O)CSC,,,,,,ZINCpu00000gt5oN
,,CCc1ccc(C(=O)N(C)Cc2ccc(O)nn2)c(O)c1,,,,,,ZINCln00000JSieu
,,CN1CCN(C(=O)c2cnsc2)[C@@H](CNC(=O)c2cc(CO)on2)C1,,,,,,ZINCp5000002wafm
,,CC[C@H](NC(=O)NNC(=O)c1ccc(Br)o1)c1nc(C(C)(C)C)no1,,,,,,ZINCpy00000ws1Di
,,COc1csc(CN2C[C@H]3CCCN(C)[C@H]3C2)c1OC,,,,,,ZINCks00000amRbq
,,CC[C@@H](NC(=O)NNC(=O)C[C@H](O)c1ccccc1)C1CCCCC1,,,,,,ZINCpx00000ws1Dt
,,CC(C)C1CCN(C(=O)[C@@H]2CCN(C(=O)[C@@H](C)CC(F)(F)F)O2)CC1,,,,,,ZINCpA00000xxpKG
,,CO[C@]1(c2cccc(C(=O)N3CCOC[C@]34CCSC4)c2)CCOC1,,,,,,ZINCps00000CdcQA
,,CCC[C@@H](C)CN(CCC1(CO)CCC1)C(=O)C1(COC)CC1,,,,,,ZINCnC00000sTWNq
,,CN(CCCCO)c1ccnc(N2CC[C@H](c3ccccc3)C2)n1,,,,,,ZINCow00000pfS87
,,C[C@H](CC(C)(C)C)[C@H](F)C(=O)N1[C@H](CNC(=O)CC(Cl)Cl)C[C@@H]2C[C@@H]21,,,,,,ZINCpG00000sYbkx
,,O=C(CCn1ccnc1)NC[C@H]1CC[C@@H](C(=O)NCC=C(Cl)Cl)O1,,,,,,ZINCoj00000sLFsT
,,CCc1ccc(C(=O)NCC[C@@]2(C)CCO2)[nH]1,,,,,,ZINCho00000JSiet
,,CSC[C@H](C)C(=O)N1C[C@H](C)[C@@H](CC(=O)N2C[C@@H](O)C[C@H]2CO)C1,,,,,,ZINCoa00000HTZvg
,,CSC[C@H](C)C(=O)N1C[C@H](C)[C@@H](C(=O)NCC2(CC(N)=O)CC2)C1,,,,,,ZINCoe00000HTZvj
,,Cc1ccc(N(C)C(=O)NCC23COCC(C2)C3)c(F)c1,,,,,,ZINClx00000cUYNe
,,CC(C)=CC(=O)N[C@](C)(CNC(=O)C(F)(F)[C@@H](C)O)C1CC1,,,,,,ZINCmj000004ZH62
,,CCC[C@@H](C)CN(CCC1(CO)CCC1)C(=O)c1cnsc1C,,,,,,ZINCnI00000sTWNp
,,CC1(C)CC2(CCN2C(=O)Nc2nccc(O)n2)CC(C)(C)O1,,,,,,ZINCnr00000mNXTL
,,CN1CCN(C(=O)c2cnnc(O)c2)C[C@@H]1CNC(=O)c1cnsc1,,,,,,ZINCp5000002w9KT
,,CC[C@H](NC(=O)OC(C)(C)C)c1noc(-c2cn3ccnc3cn2)n1,,,,,,ZINCpx00000ws1DD
,,O=C(N[C@H]1CCCC[C@H]1CO)[C@@H]1CCC[C@H]1NC(=O)C(F)(F)C(F)F,,,,,,ZINCpo00001BPx6W
,,Cc1cc(C2CCN(N3CCC[C@]4(C3)OC[C@H]3C[C@H]34)CC2)n[nH]1,,,,,,ZINCnt00000mNXTX
,,Cc1ccc2cc(NC(=O)N[C@H]3CCN4CC[C@H]3C4)cnc2c1,,,,,,ZINCnx00000mNXTT
,,CN(CCCCO)c1ccc(S(=O)(=O)N2CCC[C@@H](F)C2)c(Cl)c1,,,,,,ZINCow00000pfS80
,,C#Cc1ccc(C(=O)NCC2(OC)CNC2)cc1,,,,,,ZINCi900000JSieo
,,CN1CCN(C(=O)c2cnn[nH]2)C[C@@H]1CNC(=O)c1cc(C#N)c[nH]1,,,,,,ZINCp5000002w9BP
,,O=C(CCn1ccnc1)NCCCC(=O)N1CC[C@]2(C1)CC2(F)F,,,,,,ZINCok00000sLFsR
,,CN(CCCCO)c1ccc(S(=O)(=O)N2CCC[C@@H]2CF)c(Br)c1,,,,,,ZINCox00000pfS7Z
,,Cn1ncc2cc(CO)c(N[C@H]3C[C@@H](Oc4ccncc4)C3)nc21,,,,,,ZINCoo00000si7rH
,,CCc1ccc(C(=O)NCC2(O)CC(CO)C2)c(O)c1,,,,,,ZINCke00000JSiel
,,O=C(N[C@H]1C=CCC[C@H]1CO)[C@@H]1C[C@@H]2CN(C(=O)[C@@H]3C[C@@H]3Cl)C[C@@H]2C1,,,,,,ZINCpl00001BPx75
,,O=C(N[C@H]1CCN(Cc2ccccn2)C1)c1cc(O)c(O)c(Cl)c1,,,,,,ZINCor00000ibUw7
,,CC[C@@H](NC(=O)NNC(=O)c1ccc(N)c(Br)c1)c1ncc(Br)cn1,,,,,,ZINCpw00000ws1Dm
,,CCc1ccc(C(=O)NCCCc2nc(COC)n[nH]2)[nH]1,,,,,,ZINCli00000JSieC
,,CC(C)C1CCN(C(=O)[C@H]2CCN(C(=O)[C@H](F)C(C)C)C[C@H]2C)CC1,,,,,,ZINCpD00000xxpKO
,,O=C(N[C@H]1CCCC[C@H]1CO)[C@@H]1C=CCN1C(=O)c1ccc(CO)s1,,,,,,ZINCpi00001BPx6Z
,,CN1CCN(C(=O)c2cnsn2)[C@H](CNC(=O)c2cc(CO)on2)C1,,,,,,ZINCp5000002waop
,,CC1(C)CC2(CCN(N3CC[C@]4(CO)[C@H](C3)C4(F)F)CC2)CO1,,,,,,ZINCnr00000mNXTW
,,CC1(C)CC2(C[C@@H]2C(=O)N=c2[nH]ccn3ncc([N+](=O)[O-])c23)C1,,,,,,ZINCnu00000mNXTH
,,CC[C@H](O)CC(=O)NC[C@H]1CN(C(=O)C2CCOCC2)C[C@H]1C,,,,,,ZINCnd000005KeO5
,,CCCN(CCNC(=O)c1ccncc1Cl)C(=O)c1cc(Cl)c[nH]1,,,,,,ZINCoz000006W4vr
,,C=CCC1(C)CN(C(=O)[C@@H]2CCN(C(=O)[C@H](F)c3ccccc3)C2)C1,,,,,,ZINCpz00000xxpKM
,,CN(CCCCO)c1cc(NCc2cc(C(C)(C)C)on2)ncn1,,,,,,ZINCov00000pfS84
,,CC(C)=CC(=O)NC[C@H](O)CNC(=O)[C@H]1CCCC(F)(F)C1,,,,,,ZINCmj000004ZGqf
,,CN1CCN(C(=O)c2n[nH]c(=N)[nH]2)[C@@H](CNC(=O)Cc2ccco2)C1,,,,,,ZINCp5000002wblC
,,CSC[C@H](C)C(=O)N1C[C@H](C)[C@@H](C(=O)NC2(CO)CCOCC2)C1,,,,,,ZINCod00000HTZvi
,,Cc1cc(C)n(CC(=O)N2CC(F)(F)C3(CCCC3)C2)n1,,,,,,ZINClv00000cUYN8
,,COCC[C@@H](OC)C(=O)NC[C@H](F)CNC(=O)C1CCN(C)CC1,,,,,,ZINCo500000EJT0e
,,CC[C@@H](CN(C)C(=O)CC1C(C)(C)C1(C)C)NC(=O)c1cn(C)cn1,,,,,,ZINCpu00000gt5oW
,,CSC[C@@H](C)C(=O)N1C[C@H](C)[C@@H](CC(=O)N2C[C@@H](O)C[C@H]2CO)C1,,,,,,ZINCoa00000HTZvf
,,COC1(c2cccc(Br)c2)CN(C(=O)c2cccn3[nH]c(=N)nc23)C1,,,,,,ZINCpq00000CdcQs
,,CSC[C@H](C)C(=O)N1C[C@H](C)[C@@H]1C(=O)N[C@H](C(N)=O)C1CCCC1,,,,,,ZINCof00000HTZve
,,CC(C)=CC(=O)N[C@H]1C[C@@](F)(CN=c2ccnc(CO)[nH]2)C1,,,,,,ZINCmj000004ZH4l
,,CC(C)=CC(=O)N[C@@H]1C=CCN(C(=O)[C@@H]2CCCCN2C)C1,,,,,,ZINCmj000004ZGEd
,,CC(C)=CC(=O)N[C@@H]1C[C@H](C)N(C(=O)c2cccc(N)n2)C1,,,,,,ZINCmj000004ZGO8
,,O=C(N[C@@H]1CCCC[C@H]1CN=c1nc[nH]n2ccnc12)c1cn[nH]c1,,,,,,ZINCpi00001BPx6A
,,CN1CCN(C(=O)c2ncc[nH]2)[C@@H](CNC(=O)CC2(O)CCCC2)C1,,,,,,ZINCp5000002wbZk
,,COC1(c2ccc(Br)cc2)CN(C(=O)NCC2=NO[C@@H]3OCC[C@H]23)C1,,,,,,ZINCpq00000CdcQn
,,O=C(N[C@@H]1CCN(Cc2cccc(O)c2F)C[C@@H]1F)c1cncs1,,,,,,ZINCot00000ibUwb
,,CCc1ccc(C(=O)NC[C@@]2(O)COCC2(C)C)cc1N,,,,,,ZINClj00000JSieq
,,O=C(N[C@H]1CCCC[C@H]1CNC(=O)[C@H]1C[C@H]1F)[C@H](F)C[C@@H]1CCOC1,,,,,,ZINCpp00001BPx6K
,,Cn1ncc2cc(CNC(=O)N[C@]3(C4CC4)CCOC3)c(Cl)nc21,,,,,,ZINCop00000si7ru
,,COc1csc(CN2CCNC[C@]2(C)C2CC2)c1OC,,,,,,ZINCkt00000amRbt
,,Cc1ccc2c(Cn3c(C)nn(C(C)C)c3=O)ccc(O)c2n1,,,,,,ZINCnv00000mNXTO
,,O=C(N[C@H]1CCCC[C@H]1CO)[C@@H]1CC2(CCC2)CN1C(=O)[C@@H]1C[C@@H]1F,,,,,,ZINCpn00001BPx6U
,,Cc1cc(C)nc(C(=O)Nc2nc([C@@H]3CCCN3)cs2)c1,,,,,,ZINCly00000cUYNc
,,COCC[C@@H](OC)C(=O)NC[C@@H](CO)NC(=O)C1(F)CCCCC1,,,,,,ZINCo900000EJT03
,,C=CCCC1(CN(C[C@@H]2C[C@H]3C=C[C@H]2C3)C(=O)[C@H]2C[C@H]2C#N)CC1,,,,,,ZINCoJ00000ltu8R
,,CC(C)[C@H](C)C(=O)NC[C@@H]1CCN1C(=O)C[C@H]1CC[C@@H](C)C1,,,,,,ZINCmy000003G6EU
,,CN1CCN(CC(=O)N2CCCC[C@H]2[C@H]2CCN(C(=O)CO)C2)CC1,,,,,,ZINCp5000002wg9I
,,CC(C)CC1(CN(C[C@@H]2C[C@H]3C=C[C@H]2C3)C(=O)c2cnsn2)CC1,,,,,,ZINCoK00000ltu8Q
,,CCc1cc(CN2CC[Si](CC)(CC)CC2)ccn1,,,,,,ZINCjJ00000ct0oc
,,CN1CCN(CC(=O)N2CC(N(C)C(=O)[C@H]3C[C@H](N=[N+]=[N-])C3)C2)CC1,,,,,,ZINCp5000002wfzJ
,,COc1csc(CN2CC[C@H](CO)C(C)(C)C2)c1OC,,,,,,ZINCkw00000amRbn
,,COCC[C@@H](OC)C(=O)NC[C@@H](F)CNC(=O)c1cccc(O)n1,,,,,,ZINCo500000EJT0b
,,CN1CCN(C(=O)c2cn(C)cn2)[C@@H](CNC(=O)[C@@H]2CCC=CO2)C1,,,,,,ZINCp5000002w7ND
,,Cc1cc(C2CCN(N3C[C@]4(CCCO4)[C@H]3C3CC3)CC2)n[nH]1,,,,,,ZINCnu00000mNXTV
,,CC[C@H](O)CC(=O)NC[C@@H]1CN(C(=O)[C@@H](C)CCO)CC[C@@H]1C,,,,,,ZINCnd000005KeBN
,,CN1CCN(C(=O)c2cocn2)[C@H](CNC(=O)CCCS(C)(=O)=O)C1,,,,,,ZINCp5000002waLM
,,C=CC[C@@H](C)CN(CCC1(COC)CC1)C(=O)c1ncoc1C,,,,,,ZINCnE00000sTWNs
,,CC(C)[C@H](C)C(=O)NC[C@@]1(C)CCCN1c1ncncc1I,,,,,,ZINCmy000003G6GQ
,,CSC[C@H](C)C(=O)N1C[C@@H](C)N(C(=O)[C@@H]2CC(=O)N(C)C2)C[C@@H]1C,,,,,,ZINCof00000HTZvt
,,CN1CCN(CC(=O)N2CC[C@H]2CNC(=O)[C@H]2CCCSC2)CC1=O,,,,,,ZINCp5000002wh3X
,,CC[C@H](O)CC(=O)N1CC[C@@H](NC(=O)CCOC2CC2)[C@H](F)C1,,,,,,ZINCnd000005KdIf
,,CCCN(CCNC(=O)c1cnns1)C(=O)/C=C/c1ccc(Cl)s1,,,,,,ZINCoz000006W4Rr
,,CN(CCCCNS(=O)(=O)[C@@H]1CCC(C)(C)C1)C(=O)[C@@H]1C[C@@]1(F)Cl,,,,,,ZINCow00000pfS7T
,,CC[C@H](O)CC(=O)N1CC2(CC[C@H](CNC(=O)CCSC)O2)C1,,,,,,ZINCnd000005KdcO
,,O=C(N[C@@H]1CCN(Cc2ccc(Cl)nc2Cl)C1)c1ccc[n+]([O-])c1,,,,,,ZINCoq00000ibUw3
,,O=C(N[C@@H]1CCCC[C@@H]1CNC(=O)[C@H]1CC(=O)C12CCC2)[C@@H]1C[C@H]1F,,,,,,ZINCpo00001BPx6M
,,C#Cc1ccc(C(=O)NC[C@@]2(O)COCC2(C)C)cc1,,,,,,ZINCkh00000JSiep
,,COCC[C@H](OC)C(=O)NC[C@@H](CO)NC(=O)c1n[nH]c(C)c1Br,,,,,,ZINCo500000EJT05
,,COCC[C@@H](OC)C(=O)NC[C@@H](CO)CNC(=O)/C=C/C(F)(F)F,,,,,,ZINCo500000EJSZY
,,CCCN(CCNC(=O)c1cnccc1Cl)C(=O)c1ccoc1C,,,,,,ZINCoz000006W4Pv
,,CN1CCN(C(=O)c2cnn3c2CCC3)[C@H](CNC(=O)C2(O)CC2)C1,,,,,,ZINCp5000002w9yx
,,CCc1ccc(C(=O)NC(C)(C)C2CNC2)c(C)n1,,,,,,ZINCjm00000JSieA
,,O=C(N[C@@H]1CCN(Cc2ccc(Cl)o2)C[C@H]1O)c1ccnc(Cl)c1,,,,,,ZINCot00000ibUw5
,,CCc1cc(CC(=O)NCC[C@@]2(C)NC(=O)NC2=O)on1,,,,,,ZINCl500000JSiey
,,CC[C@H](O)CC(=O)NCCCNc1nc(Cl)nc2[nH]c(O)nc12,,,,,,ZINCnd000005Keoe
,,O=C(CCn1ccnc1)NCC1(NC(=O)C2CCC2)CC(F)(F)C1,,,,,,ZINCok00000sLFsP
,,CSC[C@H](C)C(=O)N1C[C@H](C)[C@@H](C(=O)N2CCOC[C@H]2[C@@H](C)O)C1,,,,,,ZINCoc00000HTZvh
,,CN1CCN(CC(=O)NCC2(NC(=O)C3[C@@H]4CCC[C@@H]34)CC2)CC1=O,,,,,,ZINCp5000002wi3D
,,O=C(N[C@H]1CCCC[C@H]1CO)C1=C(F)CN(C(=O)[C@@H]2C=CCS2)CC1,,,,,,ZINCpn00001BPx6Q
,,CN1CCN(CC(=O)N2C[C@H]3CC[C@H]2CN3C(=O)CSCC#N)CC1,,,,,,ZINCp5000002whof
,,CCc1ccc(C(=O)NC[C@]2(O)CC[C@@H](O)CC2)c(C)n1,,,,,,ZINClj00000JSiek
,,CN(CCCCO)c1cc(NCC[C@@H](O)C2CCCCC2)ncn1,,,,,,ZINCou00000pfS85
,,COc1csc(CN2C[C@@H](C#N)C3(CCC3)C2)c1OC,,,,,,ZINCky00000amRbs
,,O=C(N[C@H]1C=CCC[C@H]1CO)[C@@H]1[C@H]2C[C@H]2CN1C(=O)[C@@H]1C[C@@H]2C[C@@H]2C1,,,,,,ZINCpj00001BPx7b
,,CN1CCN(C(=O)c2coc(Br)n2)C[C@H]1CNC(=O)C(C)(C)C(N)=O,,,,,,ZINCp5000002waq4
,,Cn1ncc2cc(CNC(=O)NCCc3c[nH]c(=N)s3)c(Cl)nc21,,,,,,ZINCon00000si7rx
,,CN1CCN(C(=O)c2cnnc(O)c2)C[C@@H]1CNC(=O)C1=CCCC1,,,,,,ZINCp5000002w9Ka
,,CC(C)[C@H](C)C(=O)NC[C@@H]1CCCN1C(=O)C1CC(C)(C)C1,,,,,,ZINCmy000003G6DS
,,CCc1ccc(C(=O)NC[C@@]2(O)COCC2(C)C)c(F)c1,,,,,,ZINClp00000JSier
,,CN1CCN(C(=O)c2cnn(C)c2)C[C@H]1CNC(=O)CCCCCO,,,,,,ZINCp5000002w9h8
,,CC[C@H](NC(=O)NOCCN(C)C(=O)OC(C)(C)C)c1cccnc1,,,,,,ZINCpw00000ws1DB
,,CCCN(CCNC(=O)c1cncc(Cl)c1)C(=O)C1[C@H](C)C[C@H]1C,,,,,,ZINCoz000006W4N8
,,CC[C@H](O)CC(=O)NCCC1(O)CCN(C(=O)[C@H](C)SC)CC1,,,,,,ZINCnd000005Kenw
,,C#Cc1ccc(C(=O)NCC2(OCC)CC2)nc1,,,,,,ZINCij00000JSiei
,,O=C(N[C@H]1CCCC[C@H]1CNc1ncccc1[N+](=O)[O-])C1CS(=O)C1,,,,,,ZINCpk00001BPx6x
,,C#Cc1ccc(C(=O)NC(C)(C)C#CC(C)(C)O)cc1,,,,,,ZINCkp00000JSieG
,,CC[C@H](CN(C)C(=O)Cc1ccc(Br)nc1)NC(=O)c1cnc(C)o1,,,,,,ZINCpt00000gt5oU
,,COC1(c2cccc(Br)c2)CN(C(=O)NCCN2CCCOCC2)C1,,,,,,ZINCpq00000CdcQu
,,CC(C)=CC(=O)N[C@]12CCC[C@@H]1N(C(=O)CC[S@](C)=O)CC2,,,,,,ZINCmj000004ZH7T
,,C=CCC1(C)CN(C(=O)[C@H]2CCN(C(=O)[C@H](C#N)CC)C(C)(C)C2)C1,,,,,,ZINCpz00000xxpKI
,,Cn1ncc2cc(CO)c(NC[C@@H](O)c3cc(F)cc(F)c3)nc21,,,,,,ZINCoo00000si7rG
,,COC1(c2ccc(-c3cc(CS(N)(=O)=O)ccn3)cc2)CCOCC1,,,,,,ZINCpr00000CdcQq
,,CC[C@H](O)CC(=O)N[C@@H]1CCCN(C(=O)[C@]2(F)CCOC2)[C@H]1C,,,,,,ZINCnd000005Kf0h
,,CN1CCN(CC(=O)N2CC(CO)(NC(=O)CCCN=[N+]=[N-])C2)CC1,,,,,,ZINCp5000002wfup
,,COC1(c2cccc(C(=O)Nc3c(C#N)cnn3C)c2)CCOCC1,,,,,,ZINCpr00000CdcQC
,,C#CCC1CCN(C(=O)[C@H]2CCN(C(=O)[C@H](F)CCCCC)C2)CC1,,,,,,ZINCpA00000xxpKN
,,Cc1cc(C)nc(C(=O)N2C[C@H](S)CC23CCOCC3)c1,,,,,,ZINClt00000cUYNa
,,COC1(c2cccc(-c3ccc(N4C[C@@H]5C[C@H]4CN5)nc3)c2)COC1,,,,,,ZINCpr00000CdcQv
,,O=C(N[C@H]1CCCC[C@H]1CO)[C@H]1[C@@H]2C[C@H]1CN2C(=O)C1(F)CC=CC1,,,,,,ZINCpl00001BPx7a
,,O=C(CCn1ccnc1)NCC1(CC(=O)NC2CC(F)(F)C2)CC1,,,,,,ZINCok00000sLFsM
,,CC[C@@H](NC(=O)OC(C)(C)C)C(=O)COC(=O)Cc1ccc(Cl)cn1,,,,,,ZINCpw00000ws1DE
,,Cc1ccc2c(CN3CCC34CCN(C)CC4)cc(=O)oc2c1,,,,,,ZINCnx00000mNXTM
,,CC1(C)CC2(C[C@@H]2C(=O)NC(C)(C)CCNC(=O)CCC#N)C1,,,,,,ZINCnv00000mNXTI
,,CC[C@H](O)CC(=O)NCCC1(O)CN(C(=O)CCC(C)(C)F)C1,,,,,,ZINCnd000005KenC
,,Cn1nc(-c2ccco2)cc1NC(=O)[C@@H]1NC(=O)C[C@H]1C(F)(F)F,,,,,,ZINCom00000si7rB
,,CCCN(CCNC(=O)c1ccncc1)C(=O)[C@@H](C)c1ccsc1,,,,,,ZINCoz000006W4u1
,,CN(CCCC(=O)c1cccnc1)C(=O)[C@H]1CC[C@H](C2CCC2)N1,,,,,,ZINCou00000pfS7Y
,,C=CCC1(C)CN(C(=O)[C@H]2CCN(C(=O)[C@H](F)C3CCC3)C[C@H]2C)C1,,,,,,ZINCpA00000xxpKL
,,O=C(N[C@H]1CCCC[C@H]1CO)C1=NO[C@@H](CNC(=O)C2=C(Cl)CC2)C1,,,,,,ZINCpi00001BPx6S
,,CN1CCN(CC(=O)N2CC(C)(NC(=O)[C@H]3CC34CCC4)C2)CC1=O,,,,,,ZINCp5000002wfk4
,,CC[C@@H](CN(C)C(=O)Cc1ccc(Br)cc1)NC(=O)c1cncnc1,,,,,,ZINCpu00000gt5oP
,,COC1(c2ccc(-c3cnn4c3C(=O)N(C)CC4)cc2)CCOCC1,,,,,,ZINCps00000CdcQr
,,C#C[C@H](NC(=O)NNC(=O)NCc1ccccc1)c1cccc(Br)c1,,,,,,ZINCpy00000ws1Dw
,,O=C(CCn1ccnc1)NCC#CC(=O)N(CC1CC1)C1CCC1,,,,,,ZINCoh00000sLFsS
,,CCc1ccc(C(=O)NC[C@]2(O)CC[C@@H](O)CC2)cc1F,,,,,,ZINCln00000JSiej
,,O=C(N[C@H]1CCCC[C@H]1CNC(=O)[C@@H]1C[C@@H]1F)[C@@H](F)C[C@H]1CCOC1,,,,,,ZINCpp00001BPx6J
,,C#C[C@@H](NC(=O)NNC(=O)c1ccc(N)c(Cl)c1)C1CCC(C)CC1,,,,,,ZINCpw00000ws1Dn
,,CCC1CC(CC(=O)NCCCc2nc(COC)n[nH]2)C1,,,,,,ZINClo00000JSieB
,,CC[C@H](O)CC(=O)N[C@@H]1CCN(C(=O)[C@@]2(F)CCOC2)[C@@H](C)C1,,,,,,ZINCnd000005Kf21
,,CC1(C)CC2(CCN2C[C@H]2CNC3(CCC3)CO2)CC(C)(C)O1,,,,,,ZINCnx00000mNXTK
,,CCCN(CCNC(=O)c1ccoc1Br)C(=O)[C@H]1CC[C@@H](CC)O1,,,,,,ZINCoz000006W4xT
,,CCc1ccc(C(=O)NC[C@]2(O)C[C@H]3CC[C@@H]2O3)c(C)n1,,,,,,ZINClj00000JSien
,,Cn1ncc2ccc(NC(=O)N3CCn4nc(C#N)cc4C3)cc21,,,,,,ZINCom00000si7rs
,,CN1CCN(C(=O)c2cnn(C)c2N)C[C@H]1CNC(=O)C1=CCSC1,,,,,,ZINCp5000002w9oe
,,CC[C@H](O)CC(=O)N1CCC[C@@H]1CN(C)C(=O)C1(CO)CCC1,,,,,,ZINCnd000005KdlK
,,CN1CCN(C(=O)c2coc(O)n2)C[C@@H]1CNC(=O)[C@@H]1CCC[C@H]1O,,,,,,ZINCp5000002waAm
,,O=C(N[C@@H]1CCCC[C@@H]1CNc1ncnc2ncsc12)[C@H]1C[C@@H](O)C1,,,,,,ZINCpp00001BPx6y
,,C=CCC1(C)CN(C(=O)[C@@H]2CCN(C(=O)[C@@H](SC)C3CC3)C23CC3)C1,,,,,,ZINCpz00000xxpKP
,,CC[C@H](O)CC(=O)NC[C@@H]1CCN(C(=O)[C@H](O)C(C)C)C[C@@H]1C,,,,,,ZINCnd000005Kezq
,,CC(C)=CC(=O)NC[C@H](C)CNC(=O)c1ncnn1C(C)C,,,,,,ZINCmj000004ZGnp
,,CC[C@H](O)CC(=O)N(C)CCCCN(C)C(=O)CCOC(C)=O,,,,,,ZINCnd000005KcR3
,,CCCN(CCNC(=O)c1cnc(C(C)C)s1)C(=O)CC1CSC1,,,,,,ZINCoz000006W4I7
,,CC(C)[C@H](C)C(=O)NCC1(NC(=O)[C@@H]2CCC[C@H]2C)CCC1,,,,,,ZINCmy000003G6w0
,,O=C(CCn1ccnc1)NCCc1cn(-c2cncc(Br)c2)nn1,,,,,,ZINCoj00000sLFsQ
,,O=C(N[C@@H]1CCN(Cc2cccc(O)c2)C[C@H]1F)C1=CCCCO1,,,,,,ZINCor00000ibUwa
,,CN(CCCCO)c1cc(Br)ccc1S(=O)(=O)N[C@@H]1CC[C@H]2C[C@@H]21,,,,,,ZINCox00000pfS7U
,,C=CCC1(C)CN(C(=O)[C@@H]2CCN(C(=O)[C@@H](F)C3CCC3)C2(C)C)C1,,,,,,ZINCpB00000xxpKK
,,CCCN(CCNC(=O)c1ccoc1)C(=O)c1c(O)cccc1Cl,,,,,,ZINCoz000006W4x7
,,CSC[C@H](C)C(=O)N1C[C@@H](CC(=O)NC(C)(CO)CO)C2(CC2)C1,,,,,,ZINCoa00000HTZvo
,,Cn1ncc2cc(CNC(=O)N[C@@H]3CCC[C@H](CO)C3)c(Cl)nc21,,,,,,ZINCop00000si7rz
,,CN1CCN(CC(=O)NCC2(CCNC(=O)c3cnc[nH]3)CC2)CC1,,,,,,ZINCp5000002wi1z
,,COCC[C@@H](OC)C(=O)NC[C@@H](CO)NC(=O)c1cc(Cl)cn1C,,,,,,ZINCo500000EJT01
,,C[C@H](CC#N)C(=O)N(Cc1cccs1)CC1[C@H]2CCCC[C@H]12,,,,,,ZINCmK00000hkZkZ
,,CCCN(CCNC(=O)c1ccoc1C)C(=O)C1=C[C@@H]2CCC[C@H]12,,,,,,ZINCoz000006W4yt
,,CN1CCN(C(=O)c2cnns2)[C@H](CNC(=O)CN(C)C2CCC2)C1,,,,,,ZINCp5000002wa2C
,,O=C(N[C@H]1CCCC[C@H]1CN=c1[nH]nc(CO)s1)c1c[nH]c(=S)cn1,,,,,,ZINCpl00001BPx6F
,,CN(CCCCO)c1ccnc(NC2CCC3(CCCO3)CC2)n1,,,,,,ZINCov00000pfS88
,,CC[C@H](O)CC(=O)N[C@@H]1CCN(C(=O)CCC[C@H](C)O)C[C@@H]1F,,,,,,ZINCnd000005Kf1c
,,O=C(N[C@H]1CCCC[C@H]1CNC(=O)[C@H]1C[C@@H]1[N+](=O)[O-])c1cc(Cl)ns1,,,,,,ZINCpo00001BPx6L
,,CN1CCN(C(=O)c2nnn(C)c2N)[C@@H](CNC(=O)c2ccns2)C1,,,,,,ZINCp5000002wd0i
,,C[C@H](CC(C)(C)C)[C@@H](F)C(=O)NC1CC2(C1)CN(C(=O)CC(Cl)Cl)C2,,,,,,ZINCpG00000sYbkz
,,C=C[C@@H](NC(=O)OC(C)(C)C)C(=O)N1CC[C@H](c2ncc(Br)cn2)C1,,,,,,ZINCpw00000ws1DF
,,CC[C@H](O)CC(=O)NC[C@@H]1C[C@H](F)CN1C(=O)[C@@H]1CC[C@H](C)O1,,,,,,ZINCnd000005KeEx
,,C=CCC1(C)CN(C(=O)[C@H]2CCN(C(=O)CP(C)(C)=O)[C@H]2C(C)C)C1,,,,,,ZINCpz00000xxpKS
,,CN1CCN(CC(=O)N2CCC[C@H]2CNC(=O)c2cnoc2)CC1=O,,,,,,ZINCp5000002wgpJ
,,CC[C@H](O)CC(=O)NCC1(NC(=O)Cc2nnc(C)s2)CCC1,,,,,,ZINCnd000005Keig
,,CC[C@H](NC(=O)NNC(=O)c1ccc2nccn2c1)C1CCCCC1,,,,,,ZINCpw00000ws1Dh
,,CSC[C@@H](C)C(=O)N1C[C@H](CC(=O)NCCCC(N)=O)C2(CC2)C1,,,,,,ZINCof00000HTZvn
,,O=C(CCn1ccnc1)NCC1CC2(C1)CN(C(=O)C1(Cl)CC1)C2,,,,,,ZINCoj00000sLFsK
,,COCC[C@@H](OC)C(=O)NC[C@H](CO)NC(=O)C=Cc1cc[nH]n1,,,,,,ZINCo500000EJT07
